"FishID","fish_id","gra_2002","gra_2003","gra_2004","gra_2005","gra_2006","gra_2007","gra_2008","gra_2009","gra_2010","gra_2011","gra_2012","gra_2013","gra_2014","gra_2015","gra_2016","gra_2017","gra_2018","gra_2019","gra_2020","gra_2021"
259588,5650,1,0.973913043478261,0.991304347826087,0.982608695652174,0.991304347826087,0.991304347826087,0.982608695652174,0.965217391304348,0.956521739130435,0.956521739130435,0.973913043478261,0.939130434782609,0.904347826086957,0.88695652173913,0.921739130434783,0.939130434782609,0.91304347826087,0.91304347826087,0.965217391304348,0.982608695652174
259589,5651,0.863247863247863,0.726495726495726,0.760683760683761,0.692307692307692,0.794871794871795,0.769230769230769,0.777777777777778,0.666666666666667,0.606837606837607,0.623931623931624,0.675213675213675,0.64957264957265,0.581196581196581,0.581196581196581,0.58974358974359,0.777777777777778,0.641025641025641,0.641025641025641,0.803418803418803,0.965811965811966
259590,5652,0.939655172413793,0.887931034482759,0.870689655172414,0.818965517241379,0.922413793103448,0.870689655172414,0.887931034482759,0.689655172413793,0.655172413793103,0.612068965517241,0.681034482758621,0.551724137931034,0.46551724137931,0.53448275862069,0.698275862068966,0.818965517241379,0.525862068965517,0.637931034482759,0.818965517241379,0.948275862068966
259593,5653,0.429824561403509,0.254385964912281,0.228070175438596,0.271929824561404,0.307017543859649,0.271929824561404,0.228070175438596,0.114035087719298,0.0614035087719298,0.043859649122807,0.0789473684210526,0.043859649122807,0.043859649122807,0.0614035087719298,0.0701754385964912,0.0789473684210526,0.0263157894736842,0.043859649122807,0.114035087719298,0.175438596491228
259596,5654,0.277310924369748,0.159663865546218,0.126050420168067,0.117647058823529,0.134453781512605,0.100840336134454,0.100840336134454,0.109243697478992,0.092436974789916,0.0840336134453782,0.0840336134453782,0.100840336134454,0.100840336134454,0.134453781512605,0.159663865546218,0.176470588235294,0.159663865546218,0.159663865546218,0.34453781512605,0.436974789915966
259598,5655,0.956521739130435,0.878260869565217,0.71304347826087,0.6,0.747826086956522,0.6,0.730434782608696,0.643478260869565,0.608695652173913,0.695652173913043,0.747826086956522,0.730434782608696,0.669565217391304,0.704347826086957,0.582608695652174,0.617391304347826,0.634782608695652,0.626086956521739,0.765217391304348,0.947826086956522
259600,5656,0.79646017699115,0.716814159292035,0.663716814159292,0.63716814159292,0.690265486725664,0.619469026548673,0.584070796460177,0.601769911504425,0.539823008849557,0.628318584070796,0.761061946902655,0.787610619469027,0.743362831858407,0.761061946902655,0.725663716814159,0.725663716814159,0.725663716814159,0.690265486725664,0.769911504424779,0.964601769911504
259604,5657,0.302521008403361,0.243697478991597,0.159663865546218,0.159663865546218,0.226890756302521,0.151260504201681,0.142857142857143,0.159663865546218,0.126050420168067,0.168067226890756,0.218487394957983,0.226890756302521,0.201680672268908,0.184873949579832,0.168067226890756,0.201680672268908,0.184873949579832,0.184873949579832,0.285714285714286,0.420168067226891
259606,5658,0.140350877192982,0.12280701754386,0.114035087719298,0.131578947368421,0.114035087719298,0.114035087719298,0.12280701754386,0.140350877192982,0.166666666666667,0.192982456140351,0.280701754385965,0.271929824561404,0.263157894736842,0.254385964912281,0.201754385964912,0.192982456140351,0.166666666666667,0.157894736842105,0.210526315789474,0.324561403508772
259607,5659,0.166666666666667,0.125,0.125,0.1,0.108333333333333,0.133333333333333,0.116666666666667,0.15,0.166666666666667,0.216666666666667,0.233333333333333,0.208333333333333,0.208333333333333,0.2,0.175,0.183333333333333,0.2,0.233333333333333,0.333333333333333,0.4
259608,5660,0.043859649122807,0.043859649122807,0.043859649122807,0.043859649122807,0.0263157894736842,0.0614035087719298,0.0614035087719298,0.0614035087719298,0.0701754385964912,0.0701754385964912,0.0701754385964912,0.0789473684210526,0.0701754385964912,0.0701754385964912,0.0701754385964912,0.0789473684210526,0.087719298245614,0.087719298245614,0.131578947368421,0.149122807017544
259612,5661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259613,5662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259614,5663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259618,5664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259623,5665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259624,5666,0.0353982300884956,0.0353982300884956,0.00884955752212389,0.0176991150442478,0.0176991150442478,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.0176991150442478,0,0,0,0,0.00884955752212389,0,0
259625,5667,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0416666666666667,0.0416666666666667,0.05,0.0416666666666667,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0416666666666667,0.0333333333333333,0.0416666666666667,0.0416666666666667,0.075
259626,5668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259629,5669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259630,5670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259631,5671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259632,5672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259634,5673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259635,5674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259638,5675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259641,5676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259645,5677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259646,5678,0,0,0,0,0,0,0,0,0.0087719298245614,0.0087719298245614,0,0.0087719298245614,0.0087719298245614,0.0087719298245614,0,0.0087719298245614,0,0,0,0
259647,5679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259871,5680,0.991525423728814,0.974576271186441,0.957627118644068,0.957627118644068,0.966101694915254,0.957627118644068,0.949152542372881,0.949152542372881,0.949152542372881,0.957627118644068,0.966101694915254,0.957627118644068,0.957627118644068,0.949152542372881,0.949152542372881,0.949152542372881,0.940677966101695,0.940677966101695,0.983050847457627,1
259872,5681,0.965811965811966,0.965811965811966,0.965811965811966,0.948717948717949,0.957264957264957,0.94017094017094,0.94017094017094,0.931623931623932,0.94017094017094,0.957264957264957,0.965811965811966,0.965811965811966,0.965811965811966,0.974358974358974,0.974358974358974,0.982905982905983,0.965811965811966,0.982905982905983,0.982905982905983,1
259875,5682,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259881,5683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259886,5684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259887,5685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259893,5686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259898,5687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259908,5688,0.844827586206897,0.844827586206897,0.827586206896552,0.844827586206897,0.844827586206897,0.844827586206897,0.818965517241379,0.818965517241379,0.818965517241379,0.818965517241379,0.818965517241379,0.818965517241379,0.818965517241379,0.818965517241379,0.818965517241379,0.818965517241379,0.818965517241379,0.810344827586207,0.818965517241379,0.844827586206897
259909,5689,0.551724137931034,0.560344827586207,0.568965517241379,0.560344827586207,0.577586206896552,0.568965517241379,0.568965517241379,0.560344827586207,0.560344827586207,0.586206896551724,0.586206896551724,0.577586206896552,0.568965517241379,0.577586206896552,0.577586206896552,0.568965517241379,0.586206896551724,0.577586206896552,0.568965517241379,0.603448275862069
259911,5690,0.182608695652174,0.165217391304348,0.173913043478261,0.165217391304348,0.182608695652174,0.182608695652174,0.147826086956522,0.147826086956522,0.165217391304348,0.147826086956522,0.182608695652174,0.156521739130435,0.156521739130435,0.173913043478261,0.165217391304348,0.139130434782609,0.147826086956522,0.139130434782609,0.156521739130435,0.2
259912,5691,0.422413793103448,0.396551724137931,0.405172413793103,0.379310344827586,0.396551724137931,0.396551724137931,0.396551724137931,0.387931034482759,0.413793103448276,0.422413793103448,0.439655172413793,0.431034482758621,0.431034482758621,0.431034482758621,0.431034482758621,0.439655172413793,0.405172413793103,0.413793103448276,0.439655172413793,0.439655172413793
259917,5692,0.964912280701754,0.956140350877193,0.956140350877193,0.956140350877193,0.956140350877193,0.956140350877193,0.956140350877193,0.956140350877193,0.956140350877193,0.956140350877193,0.964912280701754,0.956140350877193,0.956140350877193,0.956140350877193,0.956140350877193,0.973684210526316,0.964912280701754,0.956140350877193,0.964912280701754,0.964912280701754
259930,5693,0.974137931034483,0.96551724137931,0.96551724137931,0.96551724137931,0.956896551724138,0.96551724137931,0.948275862068966,0.956896551724138,0.96551724137931,0.939655172413793,0.96551724137931,0.948275862068966,0.948275862068966,0.96551724137931,0.974137931034483,1,0.982758620689655,0.982758620689655,1,1
259931,5694,0.854700854700855,0.854700854700855,0.846153846153846,0.837606837606838,0.837606837606838,0.837606837606838,0.837606837606838,0.837606837606838,0.829059829059829,0.854700854700855,0.854700854700855,0.811965811965812,0.803418803418803,0.82051282051282,0.829059829059829,0.829059829059829,0.854700854700855,0.88034188034188,0.88034188034188,0.897435897435897
259933,5695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259934,5696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259935,5697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259936,5698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259939,5699,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259942,5700,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259944,5701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259945,5702,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259954,5703,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259956,5704,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259958,5705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259959,5706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259962,5707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259964,5708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259967,5709,1,1,1,1,1,1,1,0.939655172413793,0.948275862068966,0.96551724137931,1,0.982758620689655,0.775862068965517,0.818965517241379,0.974137931034483,1,1,1,1,1
259968,5710,1,1,1,1,1,1,1,0.966101694915254,0.991525423728814,0.983050847457627,1,1,0.915254237288136,0.991525423728814,1,1,0.957627118644068,0.889830508474576,0.991525423728814,1
259969,5711,0.973684210526316,0.964912280701754,0.964912280701754,0.903508771929825,0.921052631578947,0.921052631578947,0.929824561403509,0.728070175438597,0.780701754385965,0.842105263157895,0.947368421052632,0.93859649122807,0.885964912280702,0.894736842105263,0.973684210526316,0.982456140350877,0.824561403508772,0.640350877192982,0.824561403508772,1
259971,5712,0.663793103448276,0.491379310344828,0.46551724137931,0.379310344827586,0.482758620689655,0.474137931034483,0.46551724137931,0.103448275862069,0.172413793103448,0.21551724137931,0.258620689655172,0.21551724137931,0.129310344827586,0.21551724137931,0.413793103448276,0.508620689655172,0.301724137931034,0.232758620689655,0.28448275862069,0.646551724137931
259972,5713,0.103448275862069,0.0258620689655172,0.0344827586206897,0.00862068965517241,0.0258620689655172,0,0.0172413793103448,0,0,0,0,0,0,0,0.120689655172414,0.258620689655172,0.0172413793103448,0,0.0258620689655172,0.198275862068966
259973,5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347826086956522,0,0,0,0.0260869565217391
259974,5715,0.456896551724138,0.21551724137931,0.241379310344828,0.189655172413793,0.181034482758621,0.112068965517241,0.0775862068965517,0.0172413793103448,0.00862068965517241,0.00862068965517241,0.0775862068965517,0.0862068965517241,0,0.198275862068966,0.379310344827586,0.46551724137931,0.0948275862068965,0.0344827586206897,0.0862068965517241,0.396551724137931
259975,5716,0.189655172413793,0.0948275862068965,0.0948275862068965,0.0775862068965517,0.0948275862068965,0.0603448275862069,0.0431034482758621,0.00862068965517241,0.0258620689655172,0.0172413793103448,0.0603448275862069,0.0517241379310345,0,0.0603448275862069,0.0775862068965517,0.232758620689655,0.0172413793103448,0.0172413793103448,0.0258620689655172,0.224137931034483
259983,5717,0.131578947368421,0.0701754385964912,0.087719298245614,0.087719298245614,0.175438596491228,0.114035087719298,0.0701754385964912,0.0087719298245614,0.0263157894736842,0.0350877192982456,0.0614035087719298,0.043859649122807,0.0350877192982456,0.087719298245614,0.114035087719298,0.201754385964912,0.087719298245614,0.0701754385964912,0.105263157894737,0.201754385964912
259985,5718,0.0775862068965517,0,0,0.0172413793103448,0.137931034482759,0.103448275862069,0.0775862068965517,0.0172413793103448,0.00862068965517241,0.0344827586206897,0.112068965517241,0.0689655172413793,0.0517241379310345,0.137931034482759,0.224137931034483,0.344827586206897,0.137931034482759,0.0689655172413793,0.241379310344828,0.456896551724138
259988,5719,0.726495726495726,0.675213675213675,0.675213675213675,0.615384615384615,0.871794871794872,0.760683760683761,0.623931623931624,0.393162393162393,0.435897435897436,0.418803418803419,0.615384615384615,0.418803418803419,0.273504273504274,0.307692307692308,0.666666666666667,0.743589743589744,0.435897435897436,0.393162393162393,0.641025641025641,0.905982905982906
259989,5720,0.878260869565217,0.860869565217391,0.843478260869565,0.860869565217391,0.869565217391304,0.860869565217391,0.826086956521739,0.773913043478261,0.747826086956522,0.739130434782609,0.834782608695652,0.791304347826087,0.756521739130435,0.808695652173913,0.843478260869565,0.843478260869565,0.817391304347826,0.8,0.843478260869565,0.930434782608696
260000,5721,0.923728813559322,0.872881355932203,0.838983050847458,0.813559322033898,0.864406779661017,0.771186440677966,0.76271186440678,0.669491525423729,0.703389830508475,0.720338983050847,0.76271186440678,0.694915254237288,0.593220338983051,0.694915254237288,0.703389830508475,0.728813559322034,0.788135593220339,0.805084745762712,0.872881355932203,0.991525423728814
260001,5722,0.826086956521739,0.756521739130435,0.68695652173913,0.695652173913043,0.791304347826087,0.626086956521739,0.565217391304348,0.460869565217391,0.48695652173913,0.547826086956522,0.617391304347826,0.539130434782609,0.452173913043478,0.452173913043478,0.478260869565217,0.669565217391304,0.643478260869565,0.591304347826087,0.721739130434783,0.991304347826087
260002,5723,0.28448275862069,0.137931034482759,0.189655172413793,0.137931034482759,0.28448275862069,0.129310344827586,0.0948275862068965,0.0431034482758621,0.0689655172413793,0.0431034482758621,0.0603448275862069,0.0603448275862069,0.0517241379310345,0.0689655172413793,0.0689655172413793,0.112068965517241,0.0862068965517241,0.0517241379310345,0.0775862068965517,0.706896551724138
260005,5724,0.373913043478261,0.252173913043478,0.217391304347826,0.269565217391304,0.304347826086957,0.0521739130434783,0.130434782608696,0.0521739130434783,0.0434782608695652,0.0434782608695652,0.0608695652173913,0.0695652173913043,0.0869565217391304,0.0782608695652174,0.0695652173913043,0.104347826086957,0.0695652173913043,0.0434782608695652,0.139130434782609,0.539130434782609
260006,5725,0.316239316239316,0.273504273504274,0.264957264957265,0.341880341880342,0.478632478632479,0.401709401709402,0.393162393162393,0.35042735042735,0.376068376068376,0.35042735042735,0.290598290598291,0.273504273504274,0.273504273504274,0.299145299145299,0.299145299145299,0.282051282051282,0.282051282051282,0.324786324786325,0.316239316239316,0.572649572649573
260007,5726,0.652173913043478,0.339130434782609,0.31304347826087,0.478260869565217,0.826086956521739,0.756521739130435,0.660869565217391,0.51304347826087,0.573913043478261,0.547826086956522,0.365217391304348,0.295652173913043,0.28695652173913,0.28695652173913,0.330434782608696,0.356521739130435,0.321739130434783,0.626086956521739,0.478260869565217,0.68695652173913
260008,5727,1,0.991525423728814,0.991525423728814,0.991525423728814,0.991525423728814,0.991525423728814,0.991525423728814,0.974576271186441,0.957627118644068,0.923728813559322,0.932203389830508,0.864406779661017,0.805084745762712,0.813559322033898,0.822033898305085,0.830508474576271,0.771186440677966,0.805084745762712,0.923728813559322,0.966101694915254
260011,5728,0.956140350877193,0.93859649122807,0.903508771929825,0.894736842105263,0.921052631578947,0.912280701754386,0.921052631578947,0.903508771929825,0.87719298245614,0.885964912280702,0.903508771929825,0.850877192982456,0.859649122807018,0.859649122807018,0.833333333333333,0.842105263157895,0.763157894736842,0.763157894736842,0.87719298245614,0.973684210526316
260012,5729,0.949579831932773,0.907563025210084,0.890756302521008,0.865546218487395,0.932773109243697,0.882352941176471,0.857142857142857,0.689075630252101,0.705882352941177,0.714285714285714,0.781512605042017,0.789915966386555,0.773109243697479,0.739495798319328,0.815126050420168,0.865546218487395,0.781512605042017,0.747899159663866,0.831932773109244,0.941176470588235
260015,5730,0.660869565217391,0.582608695652174,0.591304347826087,0.591304347826087,0.643478260869565,0.547826086956522,0.565217391304348,0.452173913043478,0.417391304347826,0.295652173913043,0.356521739130435,0.339130434782609,0.31304347826087,0.330434782608696,0.339130434782609,0.391304347826087,0.269565217391304,0.252173913043478,0.434782608695652,0.539130434782609
260017,5731,0.788135593220339,0.728813559322034,0.635593220338983,0.652542372881356,0.728813559322034,0.677966101694915,0.686440677966102,0.601694915254237,0.516949152542373,0.550847457627119,0.610169491525424,0.627118644067797,0.559322033898305,0.576271186440678,0.567796610169492,0.627118644067797,0.576271186440678,0.61864406779661,0.76271186440678,0.796610169491525
260021,5732,0.701754385964912,0.605263157894737,0.552631578947368,0.5,0.535087719298246,0.508771929824561,0.491228070175439,0.473684210526316,0.412280701754386,0.412280701754386,0.447368421052632,0.508771929824561,0.473684210526316,0.517543859649123,0.447368421052632,0.464912280701754,0.473684210526316,0.429824561403509,0.473684210526316,0.710526315789474
260022,5733,0.408333333333333,0.416666666666667,0.408333333333333,0.383333333333333,0.375,0.383333333333333,0.375,0.35,0.3,0.325,0.333333333333333,0.333333333333333,0.316666666666667,0.291666666666667,0.316666666666667,0.308333333333333,0.325,0.275,0.341666666666667,0.475
260023,5734,0.921052631578947,0.87719298245614,0.807017543859649,0.684210526315789,0.692982456140351,0.631578947368421,0.666666666666667,0.657894736842105,0.508771929824561,0.614035087719298,0.754385964912281,0.824561403508772,0.807017543859649,0.859649122807018,0.842105263157895,0.833333333333333,0.807017543859649,0.719298245614035,0.833333333333333,0.894736842105263
260040,5735,0,0,0,0,0,0,0,0,0,0.0173913043478261,0.0173913043478261,0,0.00869565217391304,0,0,0,0,0,0.00869565217391304,0.0521739130434783
260043,5736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260044,5737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260045,5738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260051,5739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00806451612903226,0.00806451612903226
260056,5740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260062,5741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260066,5742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260068,5743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260291,5744,0.974137931034483,0.974137931034483,0.991379310344828,0.974137931034483,0.974137931034483,0.948275862068966,0.948275862068966,0.974137931034483,0.974137931034483,0.982758620689655,0.991379310344828,0.931034482758621,0.870689655172414,0.862068965517241,0.862068965517241,0.870689655172414,0.870689655172414,0.896551724137931,0.974137931034483,1
260292,5745,0.96551724137931,0.96551724137931,0.991379310344828,0.991379310344828,0.991379310344828,0.982758620689655,0.982758620689655,0.974137931034483,0.96551724137931,0.956896551724138,0.96551724137931,0.939655172413793,0.931034482758621,0.896551724137931,0.913793103448276,0.896551724137931,0.913793103448276,0.948275862068966,0.982758620689655,1
260293,5746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260302,5747,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.974358974358974,1,1,1
260303,5748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260306,5749,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260307,5750,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260308,5751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260313,5752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.991379310344828,1,1,1
260314,5753,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260317,5754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260328,5755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260329,5756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260331,5757,0.991304347826087,0.991304347826087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260332,5758,0.914529914529915,0.914529914529915,0.923076923076923,0.905982905982906,0.905982905982906,0.905982905982906,0.897435897435897,0.897435897435897,0.923076923076923,0.948717948717949,0.948717948717949,0.94017094017094,0.94017094017094,0.948717948717949,0.957264957264957,0.957264957264957,0.957264957264957,0.957264957264957,0.957264957264957,0.957264957264957
260337,5759,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260352,5760,0.844827586206897,0.853448275862069,0.853448275862069,0.853448275862069,0.853448275862069,0.853448275862069,0.853448275862069,0.853448275862069,0.844827586206897,0.827586206896552,0.827586206896552,0.844827586206897,0.844827586206897,0.844827586206897,0.836206896551724,0.827586206896552,0.836206896551724,0.827586206896552,0.836206896551724,0.853448275862069
260353,5761,0.974358974358974,0.957264957264957,0.94017094017094,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.931623931623932,0.931623931623932,0.923076923076923,0.914529914529915,0.905982905982906,0.888888888888889,0.88034188034188,0.905982905982906,0.923076923076923,0.957264957264957,0.948717948717949,0.948717948717949
260378,5762,1,0.991452991452991,1,0.991452991452991,1,0.982905982905983,1,0.991452991452991,1,1,1,1,0.982905982905983,1,1,1,0.991452991452991,0.982905982905983,0.991452991452991,1
260380,5763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260382,5764,0.982905982905983,1,1,0.991452991452991,0.982905982905983,0.982905982905983,0.982905982905983,0.957264957264957,0.957264957264957,0.974358974358974,0.982905982905983,0.974358974358974,0.931623931623932,0.965811965811966,0.965811965811966,0.982905982905983,0.974358974358974,0.974358974358974,0.974358974358974,1
260384,5765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260385,5766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260386,5767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260387,5768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260388,5769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260389,5770,1,1,1,0.991452991452991,1,1,1,0.974358974358974,0.957264957264957,0.991452991452991,1,1,0.948717948717949,0.957264957264957,1,1,1,0.991452991452991,0.991452991452991,1
260390,5771,0.982758620689655,0.974137931034483,0.982758620689655,0.939655172413793,0.982758620689655,0.991379310344828,1,0.896551724137931,0.896551724137931,0.939655172413793,0.991379310344828,0.974137931034483,0.913793103448276,0.931034482758621,0.991379310344828,1,0.956896551724138,0.879310344827586,0.948275862068966,1
260391,5772,0.921052631578947,0.894736842105263,0.894736842105263,0.87719298245614,0.912280701754386,0.912280701754386,0.921052631578947,0.754385964912281,0.763157894736842,0.710526315789474,0.912280701754386,0.833333333333333,0.614035087719298,0.780701754385965,0.885964912280702,0.93859649122807,0.850877192982456,0.763157894736842,0.850877192982456,0.964912280701754
260392,5773,0.538461538461538,0.487179487179487,0.478632478632479,0.435897435897436,0.478632478632479,0.461538461538462,0.478632478632479,0.358974358974359,0.358974358974359,0.324786324786325,0.461538461538462,0.418803418803419,0.247863247863248,0.393162393162393,0.521367521367521,0.547008547008547,0.47008547008547,0.401709401709402,0.47008547008547,0.623931623931624
260395,5774,0.0775862068965517,0.00862068965517241,0.0172413793103448,0,0.00862068965517241,0,0.00862068965517241,0,0,0,0,0,0,0.00862068965517241,0.0517241379310345,0.0948275862068965,0,0,0,0.0517241379310345
260400,5775,0.0512820512820513,0.0170940170940171,0.0341880341880342,0.0170940170940171,0.0170940170940171,0.00854700854700855,0,0,0,0,0,0,0,0,0.00854700854700855,0.0341880341880342,0,0,0,0.0427350427350427
260403,5776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170940170940171,0.0683760683760684,0,0,0,0.0598290598290598
260404,5777,0.0172413793103448,0.00862068965517241,0.00862068965517241,0.00862068965517241,0.0258620689655172,0.0172413793103448,0,0,0,0,0.00862068965517241,0.00862068965517241,0,0.00862068965517241,0.0431034482758621,0.120689655172414,0,0,0,0.224137931034483
260410,5778,0.930434782608696,0.921739130434783,0.91304347826087,0.869565217391304,0.930434782608696,0.91304347826087,0.869565217391304,0.71304347826087,0.773913043478261,0.739130434782609,0.791304347826087,0.71304347826087,0.695652173913043,0.71304347826087,0.878260869565217,0.939130434782609,0.826086956521739,0.808695652173913,0.860869565217391,0.956521739130435
260424,5779,0.956140350877193,0.903508771929825,0.93859649122807,0.947368421052632,0.982456140350877,0.859649122807018,0.798245614035088,0.543859649122807,0.526315789473684,0.596491228070175,0.666666666666667,0.570175438596491,0.5,0.526315789473684,0.614035087719298,0.745614035087719,0.728070175438597,0.640350877192982,0.771929824561403,1
260425,5780,0.854700854700855,0.683760683760684,0.700854700854701,0.794871794871795,0.854700854700855,0.735042735042735,0.683760683760684,0.478632478632479,0.47008547008547,0.504273504273504,0.58974358974359,0.487179487179487,0.307692307692308,0.393162393162393,0.461538461538462,0.623931623931624,0.632478632478632,0.538461538461538,0.717948717948718,0.94017094017094
260426,5781,0.408695652173913,0.408695652173913,0.373913043478261,0.48695652173913,0.530434782608696,0.460869565217391,0.408695652173913,0.347826086956522,0.330434782608696,0.330434782608696,0.304347826086957,0.28695652173913,0.260869565217391,0.269565217391304,0.278260869565217,0.365217391304348,0.347826086956522,0.356521739130435,0.391304347826087,0.71304347826087
260427,5782,0.550847457627119,0.525423728813559,0.508474576271186,0.559322033898305,0.652542372881356,0.635593220338983,0.635593220338983,0.601694915254237,0.627118644067797,0.635593220338983,0.474576271186441,0.406779661016949,0.398305084745763,0.398305084745763,0.398305084745763,0.415254237288136,0.466101694915254,0.644067796610169,0.567796610169492,0.745762711864407
260428,5783,0.921052631578947,0.87719298245614,0.754385964912281,0.824561403508772,0.894736842105263,0.850877192982456,0.807017543859649,0.684210526315789,0.657894736842105,0.684210526315789,0.640350877192982,0.526315789473684,0.526315789473684,0.517543859649123,0.543859649122807,0.62280701754386,0.543859649122807,0.5,0.614035087719298,0.798245614035088
